date,t,volume,seares,sea,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,S2,S,CIMF1,CIMF2,CIMF3,CIMF4,CIMF5,CIMF6,IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,emdres,SSA1,SSA2,SSA3,SSA4,SSA5,SSA6,SSA7,SSA8,SSA9,SSA10,SSA11,SSA12,WD1,WD2,WD3,WD4,WD5,WD6,WD7,CE1,CE2,CE3,CE4,CE5,CE6,CE7,EE1,EE2,EE3,EE4,EE5,EE6,EE7,EE8,E1,E2,E3,E4
2009/11/30,47,21975,17796.34865,4178.651353,,,,,,,,,,,,,,,146.7591114,-214.0051696,-192.6545418,-360.6243765,18416.87363,,1679.040888,1579.386063,-256.1774527,-219.8499669,19192.60047,,20295.95911,,,,,,,,,,,,,-795.9901747,3555.467596,973.0384944,69.77233811,-438.8931558,115.5173625,18496.09788,-423.8611844,3282.460702,1153.934152,-588.6260298,-87.0145821,414.1823911,18223.92455,-422.3994016,3346.723535,1036.546389,-498.2901088,742.711326,13868.58834,3676.581306,225.6012174,,,,
2009/12/31,48,16229,17889.22987,-1660.22987,,,,,,,,,,,,,,,-510.3064603,347.5846234,-122.0606704,-239.5732694,18413.58565,,-1720.188616,-881.5100435,-247.5825647,-103.0180554,19181.29928,,17949.18862,,,,,,,,,,,,,-1778.652183,-1704.553477,1326.784108,60.61688946,-300.06118,127.7067756,18497.14902,-2842.6715,-400.3068988,1292.584243,-401.6154575,-68.45572977,424.3619637,18225.10338,-2840.922761,-347.2675732,1205.932094,-331.3730757,768.9001673,13869.09092,3676.829567,225.6114271,,,,
2010/1/31,49,18074,19779.20842,-1705.208422,,,,,,,,,,,,,,,1004.670304,498.1948518,-18.24801325,-115.9936965,18410.58497,,1969.201646,-2880.316347,-197.4034252,12.01651476,19170.50161,,16104.79835,,,,,,,,,,,,,3582.556203,-5326.991288,1291.417681,54.31004501,-164.9966122,139.5811849,18498.11262,2911.649225,-4297.281008,1031.593603,-184.1554987,-49.22318631,435.0617481,18226.35512,2906.780197,-4268.717354,1002.03204,-141.6583574,796.9793018,13869.69622,3677.097096,225.6226159,,,,
2010/2/28,50,13732,17262.35909,-3530.359092,,,,,,,,,,,,,,,-1225.70757,-36.09659014,108.7783963,7.508261523,18407.87659,,-3187.690776,-2248.977683,-115.5181829,123.9508713,19160.23577,,16919.69078,,,,,,,,,,,,,-3480.726829,-2327.55635,872.197363,55.57617435,-37.69200632,151.0561949,18499.14162,-2845.48334,-2548.599598,436.6601272,45.13394864,-29.57261705,446.182746,18227.67873,-2839.810087,-2545.788803,461.2683491,57.8100667,826.6113594,13870.40095,3677.384129,225.6347838,,,,
2010/3/31,51,23985,19395.77992,4589.220078,,,,,,,,,,,,,,,1060.376028,-452.5713021,254.1831862,128.3265241,18405.46548,,4771.038568,-155.2208165,-12.83117511,231.483366,19150.53006,,19213.96143,,,,,,,,,,,,,1930.466801,3065.039743,182.1414731,66.78237111,78.43508641,162.0534461,18500.11711,2656.742261,2675.189186,-289.1487503,265.2891488,-9.7701853,457.6252499,18229.07309,2654.374791,2662.099285,-214.6574636,251.0766707,857.4677938,13871.20193,3677.690897,225.64793,,,,
2010/4/30,52,22165,18082.33342,4082.666583,,,,,,,,,,,,,,,-721.4303046,-254.3686701,410.9207532,243.8550107,18403.35663,,1262.446571,1328.331283,99.49701947,333.3123506,19141.41278,,20902.55343,,,,,,,,,,,,,-384.1485625,4185.91089,-578.4919309,87.35731381,180.5863779,172.4912814,18501.32809,-663.1364071,4553.374286,-891.5283324,456.6226699,9.842485839,469.2882437,18230.53705,-670.4052759,4532.666932,-783.2341546,421.9644742,889.2259432,13872.09596,3678.017621,225.6620528,,,,
2010/5/31,53,18960,19938.60291,-978.6029137,,,,,,,,,,,,,,,409.1661232,218.4592197,557.9349093,351.4876406,18401.55502,,-2913.638204,2102.283976,210.3058222,428.1361766,19132.91223,,21873.6382,,,,,,,,,,,,,-17.69908772,1085.577558,-1173.101524,113.7684859,266.6808039,182.2918537,18502.48512,-1892.964602,2669.632661,-1159.29155,600.6464138,28.83548594,481.0718898,18232.0697,-1902.010066,2651.04281,-1045.31893,554.5263105,921.566625,13873.07983,3678.364517,225.6771502,,,,
2010/6/30,54,15173,19640.07567,-4467.075668,,,,,,,,,,,,,,,-206.6413274,327.3662184,670.6668204,448.6183331,18400.06563,,-7367.185551,2592.040983,308.4346545,514.6531958,19125.05672,,22540.18555,,,,,,,,,,,,,-647.976385,-1948.473049,-1401.0526,140.0701711,335.3279141,191.3741311,18503.70669,-1914.82072,-1287.545914,-1080.137833,682.2093169,46.7460941,492.8788333,18233.67022,-1924.671891,-1294.844011,-977.692472,636.1699965,954.1727011,13874.15022,3678.731797,225.69322,,,,
2010/7/31,55,16108,19768.35535,-3660.355347,,,,,,,,,,,,,,,150.0981895,-38.43131739,725.1540316,532.6410077,18398.89344,,-7130.749802,3146.590556,382.7229377,591.5617599,19117.87455,,23238.7498,,,,,,,,,,,,,1080.778946,-3052.764132,-1169.351795,158.9438485,385.8683646,199.6647802,18504.83938,1952.184813,-4666.832618,-682.8090901,702.3914623,63.11185045,504.615738,18235.33784,1948.802361,-4662.927333,-612.7299089,666.7227207,986.7322001,13875.30338,3679.119665,225.7102602,,,,
2010/8/31,56,16473,19173.6684,-2700.6684,,,,,,,,,,,,,,,-223.2252673,-301.9189615,699.5893023,601.179887,18398.04344,,-7422.705849,3704.741513,422.0100931,657.5602206,19111.39402,,23895.70585,,,,,,,,,,,,,-24.75148039,-2261.463332,-535.3574878,163.0248543,418.2931894,207.0882275,18506.15614,558.2874973,-3526.464317,-57.358311,667.605547,77.66228271,516.19548,18237.07182,548.973215,-3511.194937,-18.62585435,651.1817416,1018.95047,13876.53518,3679.528311,225.7282684,,,,
2010/9/30,57,18496,19726.66893,-1230.668927,,,,,,,,,,,,,,,252.339597,-156.4759141,580.0735051,653.2111311,18397.52061,,-5550.889949,3814.457556,415.3558867,711.4330651,19105.64344,,24046.88995,,,,,,,,,,,,,-1957.447947,850.9953354,301.9350472,146.3391358,433.2416114,213.57534,18507.3777,-2353.141336,792.0011966,613.3587541,586.9555752,90.41436567,527.5399985,18238.87145,-2357.208035,809.3752436,612.7299174,595.1280064,1050.539526,13877.84106,3679.957913,225.7472425,,,,
2010/10/31,58,27338,20186.0167,7151.983299,,,,,,,,,,,,,,,536.4833169,177.1303486,385.4089996,689.664099,18397.32994,,4223.040681,2905.129233,356.607357,752.5716185,19100.65111,,23114.95932,,,,,,,,,,,,,2685.1535,4321.865779,1065.875702,105.5651412,431.8784234,219.0550636,18508.65187,2395.468433,4494.431355,1098.137942,469.1361482,101.5145979,538.575464,18240.73606,2396.78997,4506.208852,1060.074109,504.2936996,1081.209617,13879.21619,3680.40864,225.7671802,,,,
2010/11/30,59,23077,18959.44522,4117.554779,,,,,,,,,,,,,,,-695.2620907,402.7217817,142.6102579,711.8988738,18397.4764,,2272.59719,670.999488,255.4554688,781.5025218,19096.44533,,20804.40281,,,,,,,,,,,,,-1023.063494,3409.633152,1500.329777,40.94991972,415.8516035,223.4654336,18509.85571,-339.1081407,2965.452872,1225.287001,322.3588305,111.1150119,549.2293327,18242.66509,-320.646742,2968.141416,1153.233312,384.8767608,1110.67719,13880.65571,3680.88066,225.7880791,,,,
2010/12/31,60,16855,18528.69756,-1673.69756,,,,,,,,,,,,,,,-835.7033756,366.9538897,-121.7934706,721.2755385,18397.96498,,-1221.335501,-1941.230699,125.4970818,799.0147111,19093.05441,,18076.3355,,,,,,,,,,,,,-1501.677074,-2188.528066,1463.351062,-43.32370059,387.1510722,226.7437109,18511.27592,-1862.620596,-1379.992659,1016.858221,157.3394821,119.3264061,559.4311336,18244.65801,-1860.888301,-1382.249658,920.917678,244.7953638,1138.667079,13882.15485,3681.374135,225.809937,,,,
2011/1/31,61,16833,18631.0965,-1798.096503,,,,,,,,,,,,,,,-124.0661114,20.10908179,-382.9013074,719.156631,18398.79821,,552.8069562,-3596.539775,-19.6709442,805.8971587,19090.5066,,16280.19304,,,,,,,,,,,,,2493.625818,-5587.37112,976.6089873,-139.3752633,348.0428092,228.8358374,18512.62244,1356.873415,-4009.746105,556.3943104,-12.60467697,126.2524174,569.1161052,18246.71453,1357.205076,-4014.317076,439.6217948,94.29508188,1164.908417,13883.70893,3681.889223,225.8327511,,,,
2011/2/28,62,15561,19096.93596,-3535.935965,,,,,,,,,,,,,,,1029.749612,-423.482693,-616.214258,706.9145124,18399.96879,,-939.5769682,-3223.249652,-167.9424062,802.947405,19088.82162,,16500.57697,,,,,,,,,,,,,-1360.398609,-2096.682316,209.9166181,-236.4685805,300.9322228,229.6875177,18514.01491,-1562.400261,-1594.922084,-65.69948069,-175.0176059,131.9784766,578.2264869,18248.83447,-1559.246503,-1603.445372,-196.5190502,-55.84595667,1189.13309,13885.31318,3682.42608,225.8565189,,,,
2011/3/31,63,21237,16551.47966,4685.520339,,,,,,,,,,,,,,,-1055.919557,-682.7584227,-797.233328,685.9240112,18401.46696,,3379.805539,-1708.613959,-313.1737292,790.9967235,19087.98543,,17857.19446,,,,,,,,,,,,,-383.5586323,3540.098238,-589.9959827,-322.3560905,248.2884728,229.2544492,18515.30225,1165.447973,2097.562574,-684.322445,-315.9856945,136.5715377,586.708191,18251.01786,1169.999081,2081.732125,-820.7509285,-194.8341105,1211.074996,13886.96275,3682.984852,225.8812374,,,,
2011/4/30,64,22684,18598.7938,4085.206197,,,,,,,,,,,,,,,990.1818748,-546.7240829,-905.5069009,657.5599593,18403.28295,,3477.078676,-201.2270508,-450.7119948,770.8848118,19087.97556,,19206.92132,,,,,,,,,,,,,951.7008953,4372.753066,-1192.291104,-384.9132374,192.5316899,227.4935228,18516.76056,1730.280488,3504.704994,-1118.78713,-420.1121876,140.1422079,594.5065816,18253.26505,1733.067593,3485.755414,-1248.321261,-311.8995358,1230.472557,13888.65287,3683.5657,225.9069041,,,,
2011/5/31,65,17739,18586.63621,-847.6362113,,,,,,,,,,,,,,,607.62032,-111.6363673,-937.9519323,623.1971885,18405.407,,-2041.695956,524.3793142,-575.9042848,743.4513675,19088.76956,,19780.69596,,,,,,,,,,,,,-69.31216772,798.6964696,-1454.965642,-413.8687464,135.9590165,224.3721348,18518.11383,-959.6794472,1403.190475,-1232.788446,-471.6548487,142.7899302,601.5657967,18255.57654,-963.2063714,1396.0443,-1340.206277,-396.7672855,1247.084406,13890.37887,3684.168791,225.933516,,,,
2011/6/30,66,13832,18409.87628,-4577.876276,,,,,,,,,,,,,,,-96.79348463,414.8788797,-900.1577789,584.1193196,18407.82934,,-6021.629247,738.0446553,-684.2964671,709.5360883,19090.34497,,19853.62925,,,,,,,,,,,,,-905.5183167,-2329.043858,-1351.174917,-402.3375534,80.67145581,219.859672,18519.51258,-1882.715557,-1761.33753,-1073.671783,-460.7344277,144.6824404,607.8239476,18257.95291,-1896.788903,-1754.00303,-1136.120683,-443.1906281,1260.726297,13892.1363,3684.794288,225.9610703,,,,
2011/7/31,67,14866,18669.14191,-3803.141914,,,,,,,,,,,,,,,-317.7789166,833.6634963,-798.5303892,541.247506,18410.54021,,-5004.387944,880.1847832,-772.4548098,669.9786363,19092.67933,,19870.38794,,,,,,,,,,,,,578.6166698,-3179.459148,-948.4947436,-347.9742604,28.51255854,213.9359488,18520.83549,172.7350974,-3208.878781,-718.7732405,-398.8344752,146.1448353,613.2118757,18260.39469,155.0256259,-3198.382889,-712.4637638,-454.3772782,1271.288103,13893.92077,3685.442357,225.9895643,,,,
2011/8/31,68,16825,19391.18876,-2566.188756,,,,,,,,,,,,,,,125.0086831,996.6230446,-639.3940077,495.4211974,18413.52984,,-3076.645336,1018.139235,-837.8618228,625.617732,19095.75019,,19901.64534,,,,,,,,,,,,,910.4396426,-2178.260925,-363.6628023,-253.5245561,-18.95800143,206.5844508,18522.36943,580.3490744,-2235.467867,-247.8693974,-300.0012636,147.431143,617.6559983,18262.90231,564.3662951,-2238.709398,-150.5314635,-436.2158971,1278.708631,13895.72795,3686.11316,226.0189952,,,,
2011/9/30,69,17792,18947.47502,-1155.47502,,,,,,,,,,,,,,,-137.722082,652.6840676,-431.7576518,447.48222,18416.78847,,-2140.900683,1133.567072,-877.4887954,577.2873223,19099.53508,,19932.90068,,,,,,,,,,,,,-2122.672095,1101.971726,278.3244397,-126.7232145,-60.5104731,197.8004447,18523.82285,-1945.780866,635.322993,243.6342318,-176.4855692,148.7525753,621.080397,18265.47624,-1946.001403,605.6044131,439.6196732,-394.7665995,1282.992806,13897.55351,3686.806843,226.0493601,,,,
2011/10/31,70,26160,19096.29226,7063.707737,,,,,,,,,,,,,,,608.8355738,-135.7621094,-195.3599228,398.2724004,18420.30632,,6213.34632,1205.018727,-888.1859791,525.8093785,19104.01155,,19946.65368,,,,,,,,,,,,,1919.721015,4738.409227,863.762024,20.48035506,-95.22774048,187.5837791,18525.31242,3688.425733,2822.597496,650.1966231,-43.04365217,150.2976118,623.409349,18268.11684,3693.744205,2764.392894,943.7579816,-336.154346,1284.211074,13899.39322,3687.523527,226.0806564,,,,
2011/11/30,71,23019,18960.42564,4058.574359,,,,,,,,,,,,,,,936.394981,-796.0547199,47.37818163,348.633565,18424.07363,,3098.148295,1207.760279,-868.0165703,471.9508553,19109.15714,,19920.8517,,,,,,,,,,,,,-580.0918702,3554.531266,1291.22327,173.2622551,-122.5358231,175.9443761,18526.68298,123.001182,2876.591572,886.1738729,85.53744271,152.3001968,624.571437,18270.8243,137.3756111,2790.137339,1260.075372,-266.5183575,1282.477207,13901.24324,3688.263307,226.1128816,,,,
2011/12/31,72,16996,18587.75417,-1591.754165,,,,,,,,,,,,,,,558.7456351,-974.5947599,276.1151115,299.4075403,18428.08064,,-2824.436,1108.556868,-819.3792107,416.3089561,19114.94939,,19820.436,,,,,,,,,,,,,-606.3467179,-2733.201644,1470.92635,315.6515027,-142.1474035,162.8982077,18528.20596,-4705.589205,1542.669277,910.6236593,195.0731488,155.1182208,624.506606,18273.59829,-4679.435669,1424.746983,1348.631449,-191.8570509,1277.92829,13903.10081,3689.026233,226.1460332,,,,
2012/1/31,73,14818,16679.21692,-1861.216916,,,,,,,,,,,,,,,-1892.3968,-588.5125824,476.3725657,251.4361525,18432.31758,,-4787.624429,872.7004973,-747.7422814,359.3003786,19121.36583,,19605.62443,,,,,,,,,,,,,742.3081963,-6218.762915,1338.011818,432.4280082,-154.0784206,148.4730961,18529.60071,-5179.901493,-108.3611662,773.0363043,274.4891887,159.1219065,623.177289,18276.43797,-5164.615152,-236.0359641,1241.773499,-117.4977956,1270.708688,13904.96477,3689.812311,226.1801086,,,,
2012/2/29,74,17882,21446.07467,-3564.074665,,,,,,,,,,,,,,,1958.515827,219.2893949,625.933529,205.5612283,18436.77469,,-1386.443902,497.799633,-658.9588411,301.2190851,19128.38403,,19268.4439,,,,,,,,,,,,,-152.7867267,-1862.122245,880.8466677,510.9162785,-158.5685632,132.7038473,18531.01379,-682.5487327,-1368.905797,546.7210029,322.1069714,164.7064587,620.5784496,18279.34165,-685.9405333,-1465.829246,992.9773243,-47.06554111,1260.957079,13906.83617,3690.621499,226.2151053,,,,
2012/3/31,75,23210,18339.64487,4870.355133,,,,,,,,,,,,,,,-1667.337727,702.7893611,700.126446,162.6245939,18441.4422,,4274.897712,115.6265388,-558.8418646,242.3361139,19135.9815,,18935.10229,,,,,,,,,,,,,-272.0919264,4278.943179,168.8453648,542.4733053,-156.0911402,115.6341869,18532.32121,5527.324313,-2015.944812,287.6414366,339.7317302,172.1983534,616.7421565,18282.30682,5491.317602,-2046.735082,665.3532102,16.51843658,1248.801187,13908.71865,3691.453717,226.2510207,,,,
2012/4/30,76,22935,18822.34811,4112.651891,,,,,,,,,,,,,,,-1017.416749,588.8043733,681.3848815,123.2652701,18446.31033,,4199.369961,-138.2383936,-453.1898704,182.9225031,19144.1358,,18735.63004,,,,,,,,,,,,,148.0430922,4422.110844,-642.4368967,523.4562576,-147.2624207,97.31635999,18533.80869,5437.450012,-1976.272241,66.52691113,328.6292577,181.6034016,611.7321667,18285.33049,5396.320307,-1922.75102,327.7665118,70.62387417,1234.348386,13910.61841,3692.308843,226.2878521,,,,
2012/5/31,77,18023,18866.59847,-843.598467,,,,,,,,,,,,,,,-410.6230732,157.9782689,580.5628816,87.31105389,18451.36934,,-656.198205,-249.0793825,-347.79617,123.2492909,19152.82447,,18679.19821,,,,,,,,,,,,,238.0407416,191.5703024,-1342.354161,455.5846239,-132.8469863,77.81381018,18535.18531,133.1961939,-1404.479319,-82.46592147,290.1553916,192.5530173,605.631267,18288.40937,75.45444468,-1252.092116,31.59498619,112.7618684,1217.686503,13912.54489,3693.18675,226.3255964,,,,
2012/6/30,78,14268,18927.56673,-4659.566733,,,,,,,,,,,,,,,206.1356279,-205.1848921,415.6196124,54.3869368,18456.60945,,-4477.929976,-232.3423742,-247.3402074,63.58751566,19162.02504,,18745.92998,,,,,,,,,,,,,-384.0909921,-2446.69545,-1726.996184,345.6504672,-113.6709161,57.1992318,18536.56981,-4253.310617,-643.2777911,-157.6689816,227.758054,204.4284146,598.5308471,18291.54007,-4306.296155,-401.8823042,-197.7652867,140.9207507,1198.913322,13914.50971,3694.087316,226.3642492,,,,
2012/7/31,79,14423,18428.7412,-4005.741197,,,,,,,,,,,,,,,-38.05004172,-223.8617953,204.5142402,24.11791017,18462.02089,,-4486.693655,-114.9345244,-151.295103,4.208215477,19171.71507,,18909.69366,,,,,,,,,,,,,25.67423829,-2621.346859,-1668.740114,204.6482488,-90.62777477,35.55204167,18537.81047,-4637.247161,-24.06891567,-164.4419126,147.0004125,216.5091618,590.5293311,18294.71908,-4667.911161,267.909588,-345.1234976,154.4683209,1178.15764,13916.52622,3695.010426,226.4038056,,,,
2012/8/31,80,16032,18559.61033,-2527.610332,,,,,,,,,,,,,,,169.4643118,-43.52778963,-30.04905509,-3.871034624,18467.5939,,-3092.175007,54.66699416,-57.74649963,-54.61757141,19181.87208,,19124.17501,,,,,,,,,,,,,606.1689123,-1943.654924,-1164.518466,46.4533288,-64.61003978,12.96164091,18539.18264,-3373.12869,361.3754708,-118.5585421,54.5199412,228.1194638,581.7295648,18297.94279,-3371.679891,656.8467767,-405.3303558,155.3012075,1155.557722,13918.60857,3695.95596,226.4442604,,,,
2012/9/30,81,17533,18656.91556,-1123.915556,,,,,,,,,,,,,,,346.0152573,113.8883501,-246.3518532,-29.95490621,18473.31871,,-1791.529501,209.4353158,35.2393581,-112.6188068,19192.47363,,19324.5295,,,,,,,,,,,,,-1126.804438,622.6729276,-342.5107823,-113.7678056,-36.51789252,-10.47379611,18540.40968,-2159.273544,673.2092405,-50.65510498,-42.38077297,238.6561334,572.2364445,18301.2076,-2135.035708,946.0235831,-399.9272799,147.2028758,1131.253434,13920.7715,3696.923788,226.485608,,,,
2012/10/31,82,24525,17514.81834,7010.181656,,,,,,,,,,,,,,,-596.5978574,91.37337069,-404.6340242,-54.50871322,18479.18556,,5088.669568,272.7614012,129.5962254,-169.5244524,19203.49726,,19436.33043,,,,,,,,,,,,,1432.946375,4278.205019,575.2938518,-261.1963042,-7.2084256,-34.64572237,18541.64135,4717.992189,817.1064911,12.21229355,-136.4819385,247.5036342,562.1574299,18304.5099,4747.977436,1058.599567,-370.8499306,134.7807178,1105.386301,13923.03003,3697.913768,226.5278419,,,,
2012/11/30,83,21996,17940.21002,4055.789984,,,,,,,,,,,,,,,66.34643797,-40.95219574,-492.4614459,-77.90746426,18485.18469,,2583.163148,196.1130951,226.8667282,-225.0634702,19214.9205,,19412.83685,,,,,,,,,,,,,-1176.287003,3709.58138,1339.772943,-382.8678229,22.49863899,-59.44204037,18542.75584,2585.862672,466.12532,52.1125326,-221.6315917,254.0850012,551.6000747,18307.84599,2604.114916,703.8759352,-360.8791065,122.7259616,1078.102652,13925.39939,3698.925751,226.5709549,,,,
2012/12/31,84,17175,18664.20031,-1489.200308,,,,,,,,,,,,,,,943.4019308,-165.7417259,-504.2430078,-100.5232046,18491.30632,,-2108.487696,8.702687744,327.0289338,-278.9648217,19226.7209,,19283.4877,,,,,,,,,,,,,-386.9293973,-2227.165514,1746.80549,-468.8695435,51.83954483,-84.739733,18544.03932,-1449.453608,-253.0720472,59.52321956,-291.7107183,257.8317781,540.669155,18311.21222,-1468.052187,10.98720583,-386.1950608,114.7506493,1049.558513,13927.89486,3699.959574,226.6149394,,,,
2013/1/31,85,16455,18282.88197,-1827.881972,,,,,,,,,,,,,,,531.390773,-184.2284623,-439.1669531,-122.6540748,18497.54069,,-2646.214964,-236.3731751,429.6696159,-330.957469,19238.87599,,19101.21496,,,,,,,,,,,,,2746.988367,-5986.182259,1692.4043,-513.1233392,80.09852613,-110.4100907,18545.19974,-1475.576352,-843.4466443,12.0151658,-340.2092836,258.1443311,529.4678456,18314.60494,-1536.769312,-562.431732,-440.1029775,112.8120827,1019.920421,13930.53141,3701.015064,226.6597873,,,,
2013/2/28,86,13389,16990.63348,-3601.633483,,,,,,,,,,,,,,,-988.393461,-64.8218172,-315.6822274,-144.3470451,18503.87803,,-5526.452932,-489.5155305,534.3755069,-380.7703736,19251.36333,,18915.45293,,,,,,,,,,,,,-3654.705695,-2156.419657,1197.147086,-513.6910349,106.614847,-136.3136302,18546.35298,-4954.335886,-282.9107967,-101.8107553,-362.4997926,254.4430885,518.0934649,18318.02068,-4993.333057,-87.52293642,-496.1582919,117.7678185,989.3703558,13933.32338,3702.092032,226.7054897,,,,
2013/3/31,87,24380,19232.34855,5147.651445,,,,,,,,,,,,,,,885.6514789,159.7317519,-157.7562289,-165.5870344,18510.30858,,5592.861209,-689.622499,640.7333392,-428.1324974,19264.16045,,18787.13879,,,,,,,,,,,,,2066.397031,3873.64743,396.7846634,-472.6241179,130.7909262,-162.3114884,18547.34352,4997.261593,902.6673254,-239.6150748,-354.7259632,246.3217016,506.634123,18321.4563,5023.186776,921.1491859,-522.7151155,129.9155388,958.1164607,13936.28413,3703.190275,226.7520371,,,,
2013/4/30,88,22081,17913.8333,4167.166705,,,,,,,,,,,,,,,-721.0323314,293.9461098,10.45590653,-186.3589614,18516.82258,,3290.166538,-761.7851717,748.1465459,-472.7728023,19277.24489,,18790.83346,,,,,,,,,,,,,-29.54131881,4489.393443,-495.6547363,-395.4299381,152.0721051,-188.2546883,18548.44215,2514.191634,1204.952342,-377.8787891,-314.0533258,233.7120142,495.1672307,18324.90889,2585.18566,1041.724779,-489.5421896,149.35724,926.38976,13939.4265,3704.309571,226.7994192,,,,
2013/5/31,89,17328,18265.87484,-937.8748383,,,,,,,,,,,,,,,-463.8240247,246.1671212,166.7692415,-206.6477449,18523.41025,,-1616.25917,-686.3947658,854.4799883,-514.4202499,19290.5942,,18944.25917,,,,,,,,,,,,,-236.9699188,595.3195679,-1245.431122,-290.2549399,169.9556673,-213.9934332,18549.36779,-1573.852005,574.1314023,-461.7532408,-239.522976,216.8640679,483.7570035,18328.37575,-1494.63916,256.9765819,-378.4317451,176.1765795,894.4332025,13942.76281,3705.449677,226.8476251,,,,
2013/6/30,90,13704,18482.29821,-4778.298206,,,,,,,,,,,,,,,-223.5794246,103.928723,298.3253876,-226.4383038,18530.06183,,-5545.929373,-455.6460563,954.1933203,-552.8038021,19304.18591,,19249.92937,,,,,,,,,,,,,-575.0824329,-2392.754353,-1656.149478,-166.9182658,183.973002,-239.3685503,18550.26632,-4110.183435,-593.4132102,-458.8261615,-134.0283199,196.1370199,472.4598171,18331.85429,-4045.632978,-1003.221962,-194.2399304,209.3431461,862.4938507,13946.30479,3706.610329,226.8966426,,,,
2013/7/31,91,14318,18489.82006,-4171.820064,,,,,,,,,,,,,,,-166.6438085,-34.60729738,400.0191693,-245.7155567,18536.76755,,-5374.734999,-78.54934283,1040.939191,-587.6524207,19317.99757,,19692.735,,,,,,,,,,,,,483.2332424,-2989.623331,-1620.239755,-35.90537953,193.7222006,-264.2263885,18551.01361,-2627.622509,-1681.12215,-335.4484262,-6.395780418,171.9165002,461.3302753,18335.34209,-2603.994774,-2092.324143,53.56877375,244.9127979,830.8227021,13950.06326,3707.79124,226.9464586,,,,
2013/8/31,92,16080,18734.77506,-2654.775058,,,,,,,,,,,,,,,139.3709896,-151.8403291,468.1911645,-264.4644224,18543.51766,,-4104.691265,363.0097678,1108.369842,-618.6950674,19332.00672,,20184.69126,,,,,,,,,,,,,758.8419995,-2086.156592,-1147.577757,92.55530098,198.8374429,-288.4048528,18551.89496,-1409.401354,-1503.889564,-71.32292982,130.8238655,144.5271481,450.4262126,18338.83662,-1416.368958,-1813.786784,341.448053,278.0813886,799.6756005,13954.04817,3708.992096,226.997059,,,,
2013/9/30,93,17314,18459.17623,-1145.176225,,,,,,,,,,,,,,,-90.64462309,-216.9936526,499.1819511,-282.6698198,18550.30237,,-3292.446826,755.7791114,1150.137515,-645.6607041,19346.1909,,20606.44683,,,,,,,,,,,,,-1868.306358,897.6003893,-364.449101,209.2673497,199.0224732,-311.7460171,18552.61943,-2327.266508,225.2657303,257.2633893,262.3945622,114.1951216,439.8125047,18342.3352,-2354.709392,88.60561768,607.0533107,304.0615871,769.3209137,13958.26872,3710.212558,227.0484288,,,,
2013/10/31,94,25624,18669.62572,6954.374281,,,,,,,,,,,,,,,85.13583337,-163.8328688,491.515152,-300.3043347,18557.11194,,4786.648354,985.2078296,1159.906373,-668.2902139,19360.52766,,20837.35165,,,,,,,,,,,,,1931.230554,4454.804699,518.1149693,306.6281673,194.0311561,-334.0848073,18553.30553,3890.566624,1953.720744,549.5825699,373.6628825,81.07197551,429.5600815,18345.83512,3860.983829,2029.942809,764.9955438,318.2757184,740.0399301,13962.7334,3711.452263,227.1005516,,,,
2013/11/30,95,22746,18604.96342,4141.03658,,,,,,,,,,,,,,,-78.58708906,-15.55719947,452.4623473,-317.2912219,18563.93658,,1956.653272,968.0422854,1132.725504,-686.4155857,19374.99452,,20789.34673,,,,,,,,,,,,,-860.2581676,3585.850993,1259.187233,378.9838004,183.7181156,-355.2668884,18553.80191,1386.775665,1398.963248,695.4701826,450.4406831,45.27402955,419.7424389,18349.33375,1372.324322,1683.572378,753.1039022,316.6164732,712.1169453,13967.45001,3712.710829,227.1534101,,,,
2013/12/31,96,17185,18521.76968,-1336.769683,,,,,,,,,,,,,,,-231.4260845,124.429346,391.5412786,-333.5414032,18570.76654,,-3328.851363,754.8829627,1069.453763,-700.0548266,19389.56946,,20513.85136,,,,,,,,,,,,,-936.8097934,-2300.574216,1652.319922,422.7822356,168.0203298,-375.1327936,18554.38415,-2114.034997,-638.1718012,686.0403049,480.9553393,6.948761759,410.4338366,18352.82856,-2098.221664,-208.2492429,588.5760291,296.1579858,685.8282607,13972.42579,3713.987854,227.2069858,,,,
2014/1/31,97,16757,18505.82792,-1748.827923,,,,,,,,,,,,,,,-187.5033667,146.7192906,317.9857442,-348.9658005,18577.59205,,-3344.058845,432.0149847,974.0827934,-709.2711013,19404.23217,,20101.05884,,,,,,,,,,,,,2354.938922,-5925.228864,1582.465572,436.5668333,147.0022382,-393.5331249,18554.77617,-789.6865286,-2133.38648,490.8782452,464.858448,-33.6916433,401.7108753,18356.31708,-731.1219068,-1658.507511,310.0580052,256.7871926,661.4271134,13977.66724,3715.282903,227.2612588,,,,
2014/2/28,98,15414,19016.61062,-3602.610622,,,,,,,,,,,,,,,542.8587304,14.12041171,238.7034685,-363.4753356,18584.40334,,-4218.761821,76.87393835,851.0531228,-714.1284472,19418.96321,,19632.76182,,,,,,,,,,,,,-2095.306622,-2237.186192,1059.99989,420.8408289,120.8417643,-410.315098,18555.12814,-3089.627395,-695.260512,112.2126167,409.27348,-76.04687311,393.6516326,18359.79705,-3053.990345,-268.8780096,-32.03845416,199.9978921,639.1403993,13983.18013,3716.595495,227.3162073,,,,
