date,t,volume,seares,sea,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,S2,S,CIMF1,CIMF2,CIMF3,CIMF4,CIMF5,CIMF6,IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,emdres,SSA1,SSA2,SSA3,SSA4,SSA5,SSA6,SSA7,SSA8,SSA9,SSA10,SSA11,SSA12,WD1,WD2,WD3,WD4,WD5,WD6,WD7,CE1,CE2,CE3,CE4,CE5,CE6,CE7,EE1,EE2,EE3,EE4,EE5,EE6,EE7,E1,E2,E3,E4
2009/8/31,44,16825,19276.63058,-2451.630578,,,,,,,,,,,,,,,103.1690514,999.9124649,-669.5960218,532.5197091,18310.62538,,-2445.274189,-331.674079,82.96311713,454.0836041,19064.90155,,19270.27419,,,,,,,,,,,,,910.4301836,-2178.459895,-392.8620905,-373.8046813,51.04998635,396.1245855,18412.50681,122.4086845,-2026.672444,-150.8261612,-243.085592,215.903734,18907.27178,,120.2333922,-2018.236488,-0.897841926,-411.4437022,1412.14172,15593.01804,2127.809528,,,,
2009/9/30,45,17792,18916.4196,-1124.419599,,,,,,,,,,,,,,,-268.1627478,928.2707869,-562.4609244,502.4987995,18316.27369,,-1596.001843,-391.3099966,264.088859,429.8796468,19085.34333,,19388.00184,,,,,,,,,,,,,-2122.653601,1102.127301,247.3296948,-181.0041973,-61.16153336,396.314955,18411.05453,-1805.637501,292.4923443,290.4826558,-113.5962229,209.5354515,18918.72327,,-1794.620172,289.423897,517.77552,-357.4936264,1404.297806,15600.58596,2128.707931,,,,
2009/10/31,46,26160,19075.23077,7084.76923,,,,,,,,,,,,,,,461.1581877,218.1349857,-397.2396044,471.1428802,18322.03432,,6539.093131,-268.3171402,382.2046961,401.3241694,19105.69514,,19620.90687,,,,,,,,,,,,,1919.716699,4738.985028,835.6879983,30.44975328,-168.3463032,393.84757,18409.69472,4233.779195,2132.640585,641.7681868,19.91499077,202.8204277,18929.07662,,4263.395627,2116.371158,938.8769213,-288.5581544,1394.154614,15607.75349,2129.585801,,,,
2009/11/30,47,23019,19078.35446,3940.645545,,,,,,,,,,,,,,,1114.275041,-610.7047598,-192.0395481,438.9234354,18327.90029,,3157.54166,-65.59380388,431.6442704,369.481075,19125.9268,,19861.45834,,,,,,,,,,,,,-580.0820122,3555.189776,1269.915105,243.4862463,-266.4860446,388.7143165,18408.28255,623.0931702,2304.024436,815.6098932,142.0776204,195.8558376,18938.33904,,655.1807969,2266.845371,1182.804395,-211.257817,1381.94063,15614.51568,2130.442322,,,,
2009/12/31,48,16996,18740.56255,-1744.562553,,,,,,,,,,,,,,,981.3363865,-1013.805853,32.85545828,406.3119494,18333.86461,,-2992.275509,99.4494691,407.5307365,335.2872296,19146.00807,,19988.27551,,,,,,,,,,,,,-606.3355867,-2732.833047,1458.760399,440.3437237,-351.9623735,380.9234134,18407.09978,-4517.232122,1366.428457,774.4089774,237.0823908,188.7912019,18946.52109,,-4497.353093,1283.766685,1218.306177,-131.8436388,1367.8871,15620.87057,2131.276728,,,,
2010/1/31,49,14818,16570.2552,-1752.255197,,,,,,,,,,,,,,,-1722.067474,-676.0786694,254.7011542,373.7799065,18339.92028,,-5062.260534,104.7687392,310.4118684,299.1711839,19165.90874,,19880.26053,,,,,,,,,,,,,742.2923025,-6218.878371,1335.561027,604.3234731,-421.6989426,370.5069082,18405.87521,-5309.99902,121.0886777,572.9886246,298.3671772,181.9157067,18953.63883,,-5300.765685,-9.888268955,1074.329031,-55.72685108,1352.212094,15626.82018,2132.088302,,,,
2010/2/28,50,17882,21105.55886,-3223.558857,,,,,,,,,,,,,,,1648.250956,328.5374086,440.9113819,341.798791,18346.06032,,-1598.658498,-127.002195,160.627711,261.4344081,19185.59857,,19480.6585,,,,,,,,,,,,,-152.7939921,-1862.664189,886.9502635,721.4841663,-473.2583674,357.5140754,18404.76363,-967.631902,-902.7179055,289.7464326,327.3641296,175.5216996,18959.71755,,-969.4155296,-1064.864913,803.7398255,13.49729959,1335.092313,15632.37114,2132.87636,,,,
2010/3/31,51,23210,18655.51349,4554.486508,,,,,,,,,,,,,,,-1339.060345,775.016499,556.4395093,310.8400871,18352.27774,,4210.366625,-411.2269447,-16.56539314,222.3783724,19205.04734,,18999.63338,,,,,,,,,,,,,-272.0858001,4278.266803,181.0916962,782.0367054,-504.946159,342.0170215,18403.6499,5244.314446,-1492.235594,-2.009717385,325.4083327,169.7281065,18964.79443,,5223.864525,-1650.714106,470.0387976,73.09853635,1316.650236,15637.53425,2133.640239,,,,
2010/4/30,52,22935,18889.63522,4045.364777,,,,,,,,,,,,,,,-673.679723,348.3853217,575.0501538,281.3139234,18358.56554,,4267.169902,-542.7881607,-195.9111015,182.304547,19224.22481,,18667.8301,,,,,,,,,,,,,148.0447877,4421.617041,-627.0297422,781.3080019,-515.8455404,324.1053223,18402.82633,5278.199264,-1548.363356,-224.5048924,296.3973539,164.3524794,18968.91915,,5256.832845,-1655.78725,141.4016643,120.6441697,1296.959592,15642.32333,2134.379289,,,,
2010/5/31,53,18023,18785.60999,-762.6099896,,,,,,,,,,,,,,,-234.7710259,-103.6736666,505.8233605,253.3145763,18364.91675,,-512.036022,-497.1469054,-352.4322374,141.5144021,19243.10076,,18535.03602,,,,,,,,,,,,,238.0375039,191.4233282,-1326.654058,720.1439787,-505.8635847,303.8905171,18402.0056,156.8341359,-1187.721857,-323.8233334,246.5214941,159.0378409,18972.15172,,124.1940202,-1185.729265,-130.377161,153.895736,1276.064719,15646.75464,2135.092865,,,,
2010/6/30,54,14268,18896.87522,-4628.875217,,,,,,,,,,,,,,,185.8139436,-253.7884688,366.9321386,226.5932518,18371.32435,,-4314.925254,-312.6077878,-466.4213261,100.3094079,19261.64496,,18582.92525,,,,,,,,,,,,,-384.0920969,-2446.513774,-1713.287932,604.7453987,-475.7014679,281.5012708,18401.30796,-4064.709252,-665.6026838,-309.5005805,179.7412749,153.5086837,18974.56256,,-4094.53473,-525.1071293,-322.7367155,171.4271594,1254.012888,15650.84604,2135.780326,,,,
2010/7/31,55,14423,18535.42271,-4112.422714,,,,,,,,,,,,,,,-25.64109935,-196.2152624,178.6669624,200.8307273,18377.78138,,-4360.608749,-20.14724835,-535.0622127,58.99103454,19279.82718,,18783.60875,,,,,,,,,,,,,25.67610388,-2620.975976,-1658.505501,445.9401865,-426.8406664,257.0859399,18400.58361,-4372.31963,-209.9584986,-220.0972851,101.6080283,147.5381739,18976.22921,,-4401.326675,55.29126676,-427.6619016,173.5662265,1230.864629,15654.61638,2136.441033,,,,
2010/8/31,56,16032,18441.12281,-2409.122809,,,,,,,,,,,,,,,-32.40002731,-58.81116098,-27.65461927,175.7077802,18384.28084,,-3043.303178,319.5170252,-559.691781,17.86075226,19297.61718,,19075.30318,,,,,,,,,,,,,606.1698144,-1943.253659,-1158.401348,257.9969091,-361.4549622,230.809009,18400.10895,-3172.824975,156.4468987,-90.07342564,20.31102776,140.9070731,18977.2334,,-3185.263465,498.3416855,-448.4791496,163.1423689,1206.678575,15658.08518,2137.074345,,,,
2010/9/30,57,17533,18568.20984,-1035.209845,,,,,,,,,,,,,,,227.3808555,10.87766068,-211.7695951,150.905188,18390.81573,,-1831.292861,613.7349949,-541.6529034,-22.77397982,19314.98475,,19364.29286,,,,,,,,,,,,,-1126.805384,622.9926243,-340.433688,57.12789245,-282.3400955,202.8524462,18399.60699,-2107.662674,542.8346307,46.00771574,-59.24497926,133.4077767,18977.65753,,-2094.580275,914.3485383,-412.4427156,144.7541296,1181.509058,15661.27219,2137.679624,,,,
2010/10/31,58,24525,17648.80575,6876.194251,,,,,,,,,,,,,,,-478.2867057,-45.83543451,-350.5549111,126.103728,18397.37907,,4976.247212,761.7472951,-482.280526,-62.61362922,19331.89965,,19548.75279,,,,,,,,,,,,,1432.945629,4278.377436,573.9612239,-140.1142625,-192.7780804,173.4126923,18399.2277,4631.969666,777.5883963,148.3261023,-135.2526923,124.7835561,18977.58497,,4656.175026,1150.452224,-361.5046719,123.7394166,1155.413489,15664.19717,2138.256232,,,,
2010/11/30,59,21996,18003.75531,3992.244695,,,,,,,,,,,,,,,156.7544865,-224.0034442,-433.9437844,100.9841776,18403.96387,,2441.515619,690.855044,-383.2221089,-101.480204,19348.33165,,19554.48438,,,,,,,,,,,,,-1176.286728,3709.576491,1335.971872,-318.3814209,-96.42067217,142.7001378,18398.85219,2423.396384,486.8098647,197.9163816,-204.0595749,114.8440719,18977.09287,,2431.266298,862.1533869,-335.3654359,105.2216185,1128.467644,15666.87957,2138.803528,,,,
2010/12/31,60,17175,18628.08263,-1453.08263,,,,,,,,,,,,,,,994.3536196,-398.0422694,-454.021775,75.22991014,18410.56314,,-2241.175078,440.173248,-249.021102,-139.2275947,19364.25053,,19416.17508,,,,,,,,,,,,,-386.9288163,-2227.335311,1741.518915,-464.8450403,2.866599398,110.9370163,18398.77088,-1627.654829,-207.0837093,190.9554593,-260.934404,103.4723115,18976.24517,,-1648.325901,173.0156505,-346.973351,92.82998327,1100.771779,15669.33815,2139.320877,,,,
2011/1/31,61,16455,18218.82801,-1763.82801,,,,,,,,,,,,,,,584.8709031,-425.0751134,-406.7290906,48.59141665,18417.16989,,-2740.492097,80.99736165,-89.42162116,-175.7096917,19379.62605,,19195.4921,,,,,,,,,,,,,2746.988589,-5986.464341,1686.440021,-570.1766178,101.1432376,78.35569757,18398.69597,-1617.779089,-805.2435694,116.2846164,-303.9363269,90.58137114,18975.093,,-1675.004603,-455.3658919,-386.7979023,88.38477821,1072.439504,15671.59048,2139.807651,,,,
2011/2/28,62,13389,16718.65514,-3329.655143,,,,,,,,,,,,,,,-1210.168368,-211.25055,-304.7551154,21.05204002,18423.77713,,-5565.928286,-313.3598786,84.64056486,-210.7803855,19394.42799,,18954.92829,,,,,,,,,,,,,-3654.706119,-2156.723086,1191.017426,-629.096797,194.5555993,45.19763868,18398.7491,-5006.875661,-292.9831741,-30.47741416,-330.3011663,75.95417983,18973.68324,,-5040.606362,-89.91834032,-428.5089241,92.66170058,1043.599823,15673.65216,2140.263237,,,,
2011/3/31,63,24380,19602.52196,4777.478038,,,,,,,,,,,,,,,1128.916521,220.6740299,-170.1120624,-7.334400419,18430.37787,,5616.765596,-663.3278269,262.2296874,-244.2935666,19408.62611,,18763.2344,,,,,,,,,,,,,2066.396428,3873.416716,390.736693,-640.4910162,279.4836787,11.71059333,18398.78301,5070.731959,816.5253275,-207.9851922,-330.6339861,59.30924525,18972.05265,,5093.274314,790.3953781,-440.6436682,105.9601722,1014.404856,15675.53605,2140.687036,,,,
2011/4/30,64,22081,17902.30947,4178.690532,,,,,,,,,,,,,,,-942.3113004,470.3480845,-26.18354697,-36.50888871,18436.96512,,3375.109414,-872.6064601,432.4099776,-276.1031254,19422.19019,,18705.89059,,,,,,,,,,,,,-29.5410184,4489.275203,-501.503489,-607.1001317,352.6741185,-21.85192512,18399.07762,2636.581442,1095.107458,-364.5467622,-296.849364,40.47700788,18970.23022,,2688.578127,854.7715027,-394.9325587,128.4914413,985.0309797,15677.25175,2141.07846,,,,
2011/5/31,65,17328,18198.79478,-870.7947848,,,,,,,,,,,,,,,-634.478257,349.3621623,106.790923,-66.41193928,18443.53189,,-1489.003935,-897.3645685,585.3414494,-306.0629523,19435.09001,,18817.00393,,,,,,,,,,,,,-236.9689899,595.3070965,-1250.950944,-534.88337,411.3623597,-55.23478725,18399.3592,-1477.978912,495.5259236,-450.5636303,-226.739127,19.51264948,18968.2431,,-1429.556663,96.59417806,-277.1652482,160.4141141,955.671363,15678.80588,2141.436933,,,,
2011/6/30,66,13704,18437.1716,-4733.171603,,,,,,,,,,,,,,,-165.7071517,28.64148078,221.1501463,-96.98406657,18450.07119,,-5409.681311,-715.2146955,715.627625,-334.0269379,19447.29532,,19113.68131,,,,,,,,,,,,,-575.0826883,-2392.674111,-1661.091443,-432.1615063,453.3693882,-88.18062039,18399.78065,-4111.876214,-588.5393484,-434.9863879,-123.2550051,-3.456509783,18966.11347,,-4081.986803,-1068.938776,-94.50390082,200.5531854,926.5347963,15680.20278,2141.761906,,,,
2011/7/31,67,14318,18666.52663,-4348.526633,,,,,,,,,,,,,,,272.6706103,-246.9317262,312.3774988,-128.165785,18456.57603,,-5276.365247,-323.7710089,819.2093246,-359.8489726,19458.7759,,19594.36525,,,,,,,,,,,,,483.23192,-2989.426153,-1624.180849,-308.6417113,477.1919059,-120.4344831,18400.22467,-2758.539204,-1566.115025,-296.4151027,3.439549213,-28.22523883,18963.85502,,-2759.21735,-2029.757629,141.5922367,244.8061441,897.8438186,15681.44519,2142.052861,,,,
2011/8/31,68,16080,18565.29962,-2485.299623,,,,,,,,,,,,,,,178.7947368,-292.5945152,375.9575833,-159.897609,18463.03942,,-4080.247936,182.0416058,892.0877469,-383.3829468,19469.50153,,20160.24794,,,,,,,,,,,,,758.8423209,-2085.778096,-1149.904966,-174.4552205,482.03782,-151.74344,18400.98206,-1592.688503,-1356.105924,-17.87599901,139.7028212,-54.51411952,18961.48172,,-1615.240222,-1696.601407,407.4575439,288.0406715,869.8357718,15682.5349,2142.309302,,,,
2011/9/30,69,17314,18428.17428,-1114.174285,,,,,,,,,,,,,,,-92.93570326,-165.797011,409.5722289,-192.1196121,18469.45438,,-3351.2341,660.0107893,930.2640909,-404.4827511,19479.44197,,20665.2341,,,,,,,,,,,,,-1868.304192,898.1662934,-364.3476156,-39.26937495,467.8594193,-181.8625468,18401.7633,-2446.919645,294.1912632,320.135792,269.5635499,-81.97991048,18959.00895,,-2464.62057,143.0903098,641.7584868,324.9558519,842.7785179,15683.47307,2142.53076,,,,
2011/10/31,70,25624,18783.22561,6840.774386,,,,,,,,,,,,,,,108.1685063,4.339545091,419.6477958,-224.7441394,18475.8139,,4669.661634,959.0340903,929.7319681,-422.9946883,19488.567,,20954.33837,,,,,,,,,,,,,1931.230485,4455.395282,521.5597869,88.38207828,435.3347236,-210.5526105,18402.68709,3919.417685,1885.705233,596.4928771,376.2698372,-110.3379184,18956.45229,,3904.684336,1962.545301,763.5311575,350.3564188,816.975819,15684.26041,2142.716792,,,,
2011/11/30,71,22746,18646.15287,4099.847132,,,,,,,,,,,,,,,-92.65420125,99.57619649,414.6888622,-257.5689965,18482.11101,,1828.930549,971.2723551,887.6834261,-438.732707,19496.84638,,20917.06945,,,,,,,,,,,,,-860.2640824,3586.096333,1266.726664,201.585398,385.8507906,-237.5854983,18403.6018,1452.34825,1301.503373,734.1509736,443.5037791,-139.331759,18953.82538,,1440.44559,1605.628488,717.4253049,359.684165,792.7482353,15684.89728,2142.866989,,,,
2011/12/31,72,17185,18456.84793,-1271.847928,,,,,,,,,,,,,,,-249.1455017,106.1450653,401.8308603,-290.3212017,18488.33871,,-3434.004734,759.4185491,806.8310527,-451.4947511,19504.24988,,20619.00473,,,,,,,,,,,,,-936.7877282,-2301.054225,1664.108455,295.2497971,321.4263915,-262.7426027,18404.78264,-2083.316916,-674.9702392,700.554506,460.327797,-168.7367649,18951.14162,,-2094.437573,-194.2769168,527.5675437,349.6671099,770.4193222,15685.38389,2142.980985,,,,
2012/1/31,73,16757,18455.75336,-1698.753361,,,,,,,,,,,,,,,-140.4668486,42.0207283,382.4100884,-322.700617,18494.49001,,-3423.494792,437.2545164,693.5681498,-461.0752508,19510.74738,,20180.49479,,,,,,,,,,,,,2354.947535,-5926.463109,1597.583971,366.143687,244.6388492,-285.8216352,18405.95084,-821.1321159,-2097.214378,496.536005,428.7078646,-198.3166042,18948.41923,,-828.6428315,-1550.768008,239.4511259,319.7957492,750.2986463,15685.7204,2143.058471,,,,
2012/2/29,74,15414,18865.84377,-3451.843773,,,,,,,,,,,,,,,424.0733943,-58.53077045,354.1404112,-354.3971876,18500.55792,,-4294.904443,104.9629656,554.9010016,-467.2702199,19516.3107,,19708.90444,,,,,,,,,,,,,-2095.331263,-2238.7594,1076.244821,412.7104171,158.5076694,-306.6332449,18407.25516,-3085.241358,-703.1894213,126.1984499,358.2683244,-227.7107976,18945.6748,,-3083.734755,-239.8463323,-93.22733094,271.1824466,732.67408,15685.90705,2143.09921,,,,
2012/3/31,75,22955,17808.55054,5146.449456,,,,,,,,,,,,,,,-504.8903537,-122.1508602,314.1544663,-385.0981715,18506.53546,,3795.484672,-289.3565756,397.8358919,-469.884683,19520.92069,,19159.51533,,,,,,,,,,,,,416.1571364,3718.098383,236.0102326,434.8097029,66.38481737,-325.0065212,18408.57518,2684.393499,1625.517563,-299.5480289,258.245777,-256.5329963,18942.92419,,2690.145679,1902.62123,-391.1687964,205.5238086,717.8066886,15685.94406,2143.103039,,,,
2012/4/30,76,23028,18601.01993,4426.980071,,,,,,,,,,,,,,,354.7375886,-111.8139359,260.1702447,-414.489596,18512.41563,,4421.753786,-678.96745,229.3791047,-468.7383935,19524.57295,,18606.24621,,,,,,,,,,,,,642.4963229,4604.463331,-693.5286896,433.3733138,-28.18546365,-340.7869766,18410.20037,2591.930241,2285.402305,-642.7159422,137.569273,-284.3698118,18940.18393,,2598.278193,2342.550829,-574.0023008,125.0734513,705.9210223,15685.83154,2143.069861,,,,
2012/5/31,77,17782,18831.99784,-1049.997839,,,,,,,,,,,,,,,610.5866666,-46.81089141,192.2878662,-442.2572428,18518.19144,,-435.2836224,-902.8652496,56.53692401,-463.6680488,19527.28,,18217.28362,,,,,,,,,,,,,4.957908273,880.4663502,-1449.929939,410.0967327,-121.6006523,-353.8434351,18411.84126,-1116.941265,1069.709616,-803.5332774,5.99561072,-310.7034336,18937.47275,,-1122.713594,937.8215191,-592.7007617,32.67176836,697.2076182,15685.56955,2142.999658,,,,
2012/6/30,78,13238,18146.33461,-4908.334612,,,,,,,,,,,,,,,-71.87161335,51.03167038,111.405539,-468.0868938,18523.85591,,-4822.550901,-900.2954721,-113.6976313,-454.5158417,19529.05985,,18060.5509,,,,,,,,,,,,,-775.3964024,-2381.889604,-1811.169097,367.2030786,-210.3422479,-364.0637101,18413.61835,-3545.163562,-921.3417143,-768.2933361,-127.0111239,-334.9996428,18934.80938,,-3567.684702,-1179.092218,-465.1033758,-67.94483682,691.8428307,15685.15786,2142.892487,,,,
2012/7/31,79,13099,17660.48967,-4561.489673,,,,,,,,,,,,,,,-586.3926193,189.6364811,19.50810082,-491.6643306,18529.40204,,-5069.726523,-645.0873307,-274.9927024,-441.124902,19529.93146,,18168.72652,,,,,,,,,,,,,-14.38125647,-3285.98647,-1660.880774,307.29622,-291.1113881,-371.3592033,18415.38278,-2272.678243,-2409.274564,-539.1492753,-255.3690993,-356.7400156,18932.2112,,-2316.145411,-2704.603801,-226.9147445,-172.2324372,689.9961058,15684.59587,2142.748475,,,,
2012/8/31,80,16068,18835.46779,-2767.467789,,,,,,,,,,,,,,,530.2294421,361.3183139,-78.22747312,-512.675335,18534.82284,,-2459.051857,-156.0614814,-423.4620926,-423.3386347,19529.91407,,18527.05186,,,,,,,,,,,,,1451.645127,-2271.93707,-1025.884618,233.3512399,-360.9487214,-375.6622227,18417.41337,225.7341997,-2196.081957,-142.4032272,-373.6407046,-375.2931256,18929.68481,,188.9242234,-2437.455136,73.66147425,-274.8527402,691.8225207,15683.88286,2142.56782,,,,
2012/9/30,81,16891,18123.2972,-1232.297201,,,,,,,,,,,,,,,-187.6457943,477.4849087,-175.8475563,-530.8056887,18540.11133,,-2073.955943,392.7571896,-555.8277044,-401.0004866,19529.02694,,18964.95594,,,,,,,,,,,,,-1849.430753,1039.528719,-72.99045263,148.7414874,-417.3491931,-376.9320117,18419.4346,-1571.468459,100.3810338,299.9946728,-475.1594189,-389.9749935,18927.22716,,-1578.719703,-30.35491626,347.9128627,-370.5300778,697.445851,15683.01791,2142.350788,,,,
2012/10/31,82,24679,17781.04053,6897.959469,,,,,,,,,,,,,,,-395.5074415,445.2688375,-268.2402061,-545.7411734,18545.26051,,5404.379379,790.0965999,-668.8114406,-373.9538306,19527.28929,,19274.62062,,,,,,,,,,,,,1386.159092,4711.814794,935.5811988,57.37751301,-458.3479613,-375.1500002,18421.59803,3699.655201,2356.486666,652.1838246,-553.9123751,-400.2415773,18924.82826,,3734.860561,2367.131734,503.2817587,-454.3549688,706.9438407,15681.99962,2142.09772,,,,
2012/11/30,83,22171,17922.42687,4248.573133,,,,,,,,,,,,,,,68.7389684,212.9218475,-352.3297762,-557.1676002,18550.26343,,2874.715971,872.7446829,-759.1389263,-342.0417825,19524.72006,,19296.28403,,,,,,,,,,,,,-754.7970567,3675.428952,1715.763978,-36.25053078,-482.601313,-370.3233038,18423.7845,1493.2197,1980.703987,786.7464399,-606.4437501,-405.696286,18922.46991,,1521.389617,2155.001431,475.1787114,-522.4174265,720.3377045,15680.82564,2141.809034,,,,
2012/12/31,84,16448,17621.10379,-1173.103788,,,,,,,,,,,,,,,188.6368419,-137.0602697,-420.8151233,-564.771032,18555.11337,,-2610.997547,667.624181,-824.857351,-305.1075363,19521.33825,,19058.99755,,,,,,,,,,,,,-609.3425658,-2432.485182,2042.449394,-127.0309043,-489.4184662,-362.4818766,18426.28338,-1949.108651,-187.2179591,700.0716587,-629.9273603,-405.9410853,18920.1234,,-1957.753663,123.9068069,297.9150574,-573.3586145,737.6057957,15679.49286,2141.485219,,,,
2013/1/31,85,15709,17294.27328,-1585.273284,,,,,,,,,,,,,,,262.4752584,-494.6352244,-465.1334772,-568.2379569,18559.80468,,-2930.351156,254.4268543,-869.2389558,-262.9995772,19517.16283,,18639.35116,,,,,,,,,,,,,2615.577383,-6108.853354,1813.33454,-209.4211268,-478.7890742,-351.683192,18428.80306,-579.4589256,-2032.862075,428.606043,-624.3177833,-400.7268572,18917.7596,,-620.1623314,-1674.541439,31.86419463,-606.3974433,758.706073,15677.99719,2141.126836,,,,
2013/2/28,86,12942,16537.25595,-3595.255946,,,,,,,,,,,,,,,-233.9480034,-749.1508063,-476.7266161,-567.2528852,18564.33426,,-5174.226703,-283.5569962,-896.753663,-215.6749993,19512.21236,,18116.2267,,,,,,,,,,,,,-3218.790414,-2281.543662,1077.959769,-277.7330794,-451.3675482,-338.0073516,18431.46048,-3889.119301,-1113.258783,12.66642875,-593.5402918,-390.1007446,18915.35269,,-3913.033057,-865.6815166,-260.6716607,-620.5384285,783.5800635,15676.33366,2140.734498,,,,
2013/3/31,87,22616,16957.5759,5658.424095,,,,,,,,,,,,,,,210.4120508,-812.9872939,-447.0538721,-561.4968191,18568.70183,,5020.85467,-836.3977753,-911.5158352,-163.4463613,19506.5053,,17595.14533,,,,,,,,,,,,,1429.543631,3784.505388,24.54658002,-326.6657457,-408.4523329,-321.5589148,18434.10181,4099.546235,941.9516561,-421.0090284,-543.0022687,-374.3645553,18912.87796,,4129.524465,982.3187855,-511.1484328,-614.7612815,812.1490807,15674.49657,2140.308878,,,,
2013/4/30,88,21573,16716.78586,4856.214135,,,,,,,,,,,,,,,-201.6987025,-732.7727929,-370.99053,-550.6607837,18572.90867,,4311.509131,-1214.303199,-917.5013929,-106.7646645,19500.06013,,17261.49087,,,,,,,,,,,,,607.1444486,4605.471643,-1070.303735,-351.9095372,-351.9163367,-302.4637825,18437.00042,2636.306455,1622.049363,-764.7547878,-477.0594852,-353.85416,18910.31261,,2665.23762,1489.024539,-650.3066294,-588.2377778,844.2963888,15672.47981,2139.850691,,,,
2013/5/31,89,15795,17270.04586,-1475.04586,,,,,,,,,,,,,,,76.23158272,-591.7649323,-256.9370127,-534.4403434,18576.95657,,-1394.15596,-1338.972174,-918.4571654,-46.31000087,19492.8953,,17189.15596,,,,,,,,,,,,,-673.341622,858.9280834,-1914.645685,-350.828451,-284.1306954,-280.8720033,18439.87517,-2326.22641,851.821394,-910.5423904,-398.7748496,-328.9116843,18907.63394,,-2350.748724,620.9706951,-624.9718242,-540.1717695,879.8042915,15670.27715,2139.36069,,,,
2013/6/30,90,12728,17793.06627,-5065.066271,,,,,,,,,,,,,,,255.118711,-413.6954826,-116.6728536,-512.5315192,18580.84741,,-4691.879429,-1165.132548,-917.096557,17.07923995,19485.02929,,17419.87943,,,,,,,,,,,,,-428.7706323,-2220.220546,-2278.028813,-323.070997,-207.8640457,-256.9532208,18442.87284,-4193.16228,-519.3314491,-851.964099,-312.4912993,-299.8739172,18904.82304,,-4283.927087,-784.075717,-450.678204,-470.0911755,918.3229395,15667.88247,2138.839658,,,,
2013/7/31,91,13332,17970.32614,-4638.326136,,,,,,,,,,,,,,,45.96513732,-213.6141846,38.022414,-484.6303363,18584.58311,,-4635.629559,-678.7832246,-912.5990485,82.53125641,19476.48058,,17967.62956,,,,,,,,,,,,,629.0501504,-3062.370095,-2052.549083,-270.9573952,-126.1731175,-230.8969728,18445.87059,-3064.295399,-1405.824544,-611.0202935,-221.5972502,-267.1268846,18901.86437,,-3212.46657,-1665.626067,-169.5122707,-380.3830357,959.4310568,15665.28981,2138.288407,,,,
2013/8/31,92,14787,17952.66695,-3165.666952,,,,,,,,,,,,,,,-336.9969815,-43.43805091,195.3692568,-450.4328202,18588.16555,,-3963.842232,37.66936446,-903.2592364,149.16449,19467.26761,,18750.84223,,,,,,,,,,,,,416.5218231,-2350.860497,-1283.040372,-199.6050519,-42.27835035,-202.9096824,18449.15591,-2558.526595,-986.6184031,-207.4611017,-128.0955851,-231.0427091,18898.74439,,-2660.13129,-1239.871695,160.5422844,-275.0485363,1002.677976,15662.49322,2137.707776,,,,
2013/9/30,93,17177,18665.32089,-1488.320888,,,,,,,,,,,,,,,97.23313842,44.07209903,342.054031,-409.6349962,18591.59662,,-2483.716953,874.5824114,-887.3669133,216.0925789,19457.40888,,19660.71695,,,,,,,,,,,,,-1593.135008,725.0701039,-158.1518632,-116.5727088,40.57238662,-173.215508,18452.43695,-2150.010289,382.1917633,274.4545042,-33.06177783,-192.019051,18895.44485,,-2141.695633,177.3666301,452.62968,-158.3423525,1047.592485,15659.48663,2137.098624,,,,
2013/10/31,94,26062,19036.02216,7025.977845,,,,,,,,,,,,,,,294.3518635,51.48697605,457.2379904,-361.9328897,18594.87822,,5476.031594,1719.828285,-863.2110009,282.4282898,19446.92283,,20585.96841,,,,,,,,,,,,,2023.806606,4600.009462,1036.408352,-31.1988424,119.2235082,-142.0524964,18455.83228,4975.414199,1528.320968,753.187898,63.55579564,-150.4212773,18891.94242,,5085.532234,1503.102639,622.5318812,-34.51524634,1093.685676,15656.26366,2136.461828,,,,
2013/11/30,95,23052,18653.93711,4398.062886,,,,,,,,,,,,,,,-210.9664289,63.05025292,510.864738,-307.0236985,18598.01225,,1644.48436,2453.483721,-829.0802589,347.2842278,19435.82795,,21407.51564,,,,,,,,,,,,,-1289.896403,3764.023449,1991.071785,46.55318061,190.7454001,-109.6714052,18459.19073,1925.000681,1045.460818,1138.030911,161.9621668,-106.6620636,18888.20749,,2003.796074,1406.506227,617.3892095,92.27696983,1140.45502,15652.81735,2135.798278,,,,
2013/12/31,96,18029,19289.40613,-1260.406127,,,,,,,,,,,,,,,155.9989765,308.5859054,468.449153,-244.6284974,18601.00059,,-3944.007959,2922.355711,-783.263415,409.7729658,19424.1427,,21973.00796,,,,,,,,,,,,,-648.8276591,-2521.948457,2453.414302,107.3649204,252.5362693,-76.33292585,18462.78931,-1867.310289,-532.2984874,1345.643958,260.0336388,-61.2762759,18884.20745,,-1884.916116,268.0646804,461.5414223,217.6641257,1187.380079,15649.14005,2135.108875,,,,
2014/1/31,97,17652,19100.078,-1448.077998,,,,,,,,,,,,,,,-217.227783,572.7276574,315.5375704,-174.8045972,18603.84515,,-4469.449397,2964.641349,-724.0845715,469.0070769,19411.88554,,22121.4494,,,,,,,,,,,,,2694.23732,-6207.9231,2295.172672,144.0190816,302.4404998,-42.30658421,18466.35043,-1067.878215,-1789.552596,1289.574032,354.7596415,-14.80989027,18879.90703,,-1187.582941,-713.0200669,206.0294415,336.6618682,1233.916788,15645.22347,2134.394531,,,,
